ENSP00000409690,SIRT2
ENSP00000409537,PGAM5
ENSP00000409493,OBSCN KIAA1556 KIAA1639
ENSP00000408910,DCTN2 DCTN50
ENSP00000408393,PMPCA
ENSP00000408283,PFN2 hCG_21343
ENSP00000408056,P3H1
ENSP00000407872,RAB18
ENSP00000407375,GPX1
ENSP00000406731,SNX5
ENSP00000406612,NUDT4 DIPP2 KIAA0487 HDCMB47P
ENSP00000406598,HPF1 C4orf27
ENSP00000406382,IGKV1D-39
ENSP00000406027,EPM2AIP1 KIAA0766 My007
ENSP00000405877,SEPT9 KIAA0991 MSF
ENSP00000405460,TNS1
ENSP00000405209,UPP1
ENSP00000405003,EBF4
ENSP00000404559,HNRNPC
ENSP00000403842,AKT2
ENSP00000403817,NACA
ENSP00000403153,APOL2
ENSP00000402861,PLCL1
ENSP00000402303,RBM17
ENSP00000402084,WEE1
ENSP00000401707,IGHV3-64
ENSP00000401508,NAPRT FHIP NAPRT1
ENSP00000401005,DYNC1I2
ENSP00000400842,HLA-B HLAB
ENSP00000400842,HLA-B HLAB
ENSP00000400842,HLA-B HLAB
ENSP00000400842,HLA-B HLAB
ENSP00000400842,HLA-B HLAB
ENSP00000400717,GNA13
ENSP00000400591,SNRPE
ENSP00000400175,RHOA ARH12 ARHA RHO12
ENSP00000400088,CDK3 CDKN3
ENSP00000400010,PTPRJ DEP1
ENSP00000399970,PPP2R2D KIAA1541
ENSP00000399826,IGHV3-43
ENSP00000399499,ELN
ENSP00000399480,EFEMP1
ENSP00000399168,HLA-B HLAB
ENSP00000399168,HLA-B HLAB
ENSP00000399168,HLA-B HLAB
ENSP00000399168,HLA-B HLAB
ENSP00000399168,HLA-B HLAB
ENSP00000399168,HLA-B HLAB
ENSP00000398702,DLG1
ENSP00000398661,SLMAP KIAA1601 SLAP UNQ1847/PRO3577
ENSP00000398597,EXOSC6 MTR3
ENSP00000398279,KDM2B
ENSP00000398131,GSPT1 ERF3A
ENSP00000397377,KIAA1324L
ENSP00000397078,SMPD4
ENSP00000396688,C4A CO4 CPAMD2
ENSP00000395337,LDHA PIG19
ENSP00000395252,CHD3
ENSP00000394936,ORM2 AGP2
ENSP00000394869,EIF2B4 EIF2BD
ENSP00000394863,PPT1
ENSP00000394549,ELN
ENSP00000394487,FGD4 FRABP ZFYVE6
ENSP00000394466,TOM1
ENSP00000394447,IGHV3-74
ENSP00000394426,NRXN3 KIAA0743
ENSP00000394352,DIXDC1 CCD1 KIAA1735
ENSP00000394071,GDI1 GDIL OPHN2 RABGDIA XAP4
ENSP00000393953,PNPT1 PNPASE
ENSP00000393541,IFT27 RABL4 RAYL
ENSP00000393492,IGKV2D-28
ENSP00000393393,RPL35A GIG33
ENSP00000393316,TMX1 TMX TXNDC TXNDC1 PSEC0085 UNQ235/PRO268
ENSP00000393238,CAMK1
ENSP00000393227,PLXDC1
ENSP00000393151,HNRNPU C1orf199 HNRPU SAFA U21.1
ENSP00000392985,HTATIP2 CC3 TIP30
ENSP00000391933,C4B
ENSP00000391481,TKT
ENSP00000388526,HLA-A
ENSP00000388249,HLA-DPB1
ENSP00000387893,HARS HRS
ENSP00000387654,PCYOX1 KIAA0908 PCL1 UNQ597/PRO1183
ENSP00000387286,RAB1A RAB1
ENSP00000387227,IMMT
ENSP00000387152,SLC35E1
ENSP00000386935,UAP1L1
ENSP00000386609,WDR81
ENSP00000386474,BZW1 BZAP45 KIAA0005
ENSP00000386456,AAK1 KIAA1048
ENSP00000386444,SAG
ENSP00000386406,DCTN1
ENSP00000385746,SMS
ENSP00000385350,CHI3L1
ENSP00000385083,KDSR FVT1 SDR35C1
ENSP00000385017,NRXN1
ENSP00000384957,F11
ENSP00000384863,XPO1 CRM1
ENSP00000384604,ALKAL2 FAM150B UNQ542/PRO1097
ENSP00000384369,METTL15 METT5D1
ENSP00000384312,TRIOBP KIAA1662 TARA HRIHFB2122
ENSP00000383851,KIAA1522
ENSP00000383690,MASP2
ENSP00000383382,GP1BB
ENSP00000383362,TXNRD2
ENSP00000383219,KRTAP10-6 KAP10.6 KAP18-6 KRTAP10.6 KRTAP18-6 KRTAP18.6
ENSP00000383135,CELA3B
ENSP00000383115,COLEC12 CLP1 NSR2 SCARA4 SRCL
ENSP00000382880,VAPA VAP33
ENSP00000382840,DDX3X DBX DDX3
ENSP00000382707,IFITM3
ENSP00000382697,ROCK1
ENSP00000382423,MAP3K1 MAPKKK1 MEKK MEKK1
ENSP00000382362,PHB2
ENSP00000382356,COL28A1 COL28
ENSP00000382327,SDR39U1 C14orf124 HCDI
ENSP00000382104,DOPEY2 C21orf5 KIAA0933
ENSP00000381844,ATL3
ENSP00000381823,SEC24A
ENSP00000381607,GSTP1 FAEES3 GST3
ENSP00000381599,MX1
ENSP00000381549,FRMD4B GRSP1 KIAA1013
ENSP00000381461,PPME1 PME1 PP2593 PRO0750
ENSP00000381250,APOF
ENSP00000380969,THOC5 C22orf19 KIAA0983
ENSP00000380734,FAM98B
ENSP00000380702,MYCBP AMY1
ENSP00000380460,PLAA PLAP
ENSP00000380453,ERMN KIAA1189
ENSP00000380451,REPIN1 RIP60 ZNF464
ENSP00000380431,ARPC4 ARC20
ENSP00000380414,DEK
ENSP00000380340,NGDN C14orf120
ENSP00000380251,NUDT19
ENSP00000380227,ITGA4 CD49D
ENSP00000380184,GPAT4 AGPAT6 UNQ551/PRO1108
ENSP00000379888,RPS8 OK/SW-cl.83
ENSP00000379678,PGM5 PGMRP
ENSP00000379616,MYH11 KIAA0866
ENSP00000379400,RECQL
ENSP00000379364,MOB1A C2orf6 MOB4B MOBK1B MOBKL1B
ENSP00000379204,BMP7 OP1
ENSP00000379203,ATP6V1C1 ATP6C ATP6D VATC
ENSP00000379051,PURB
ENSP00000378965,SNTB1 SNT2B1
ENSP00000378782,QPRT
ENSP00000378699,CDK1 CDC2 CDC28A CDKN1 P34CDC2
ENSP00000378687,POM121 KIAA0618 NUP121 POM121A
ENSP00000378540,MAPK15 ERK7 ERK8
ENSP00000378429,ZNF646 KIAA0296
ENSP00000378418,SP9
ENSP00000378366,FLOT2
ENSP00000378332,TGFB1I1 ARA55
ENSP00000378323,PPP3CA CALNA CNA
ENSP00000378288,MYLK3 MLCK
ENSP00000378260,ALG13 CXorf45 GLT28D1 MDS031
ENSP00000378180,BRD7 BP75 CELTIX1
ENSP00000378130,CFI IF
ENSP00000377995,MT1X
ENSP00000377969,GTF2F1 RAP74
ENSP00000377958,CCT4 CCTD SRB
ENSP00000377914,CIAPIN1 CUA001 PRO0915
ENSP00000377892,SRSF5 HRS SFRS5 SRP40
ENSP00000377882,GSN
ENSP00000377865,RPL23
ENSP00000377833,ANXA4 ANX4
ENSP00000377783,PROS1 PROS
ENSP00000377717,ST3GAL6 SIAT10
ENSP00000377696,NIT2 CUA002
ENSP00000377640,RPL24
ENSP00000377612,ESYT1 FAM62A KIAA0747 MBC2
ENSP00000377527,PC
ENSP00000377486,MRPL19 KIAA0104 MRPL15
ENSP00000377466,CNP
ENSP00000377374,ERGIC1 ERGIC32 KIAA1181 HT034
ENSP00000377225,FAM50A DXS9928E HXC26 XAP5
ENSP00000377040,AASS
ENSP00000376970,ISY1
ENSP00000376899,PTGFRN CD9P1 EWIF FPRP KIAA1436
ENSP00000376835,GRIA4 hCG_2032458
ENSP00000376793,SERPINA3 AACT GIG24 GIG25
ENSP00000376781,ADAMTSL2
ENSP00000376758,PTRH2 BIT1 PTH2 CGI-147
ENSP00000376682,ABLIM1 ABLIM KIAA0059 LIMAB1
ENSP00000376652,EVL RNB6
ENSP00000376615,NT5DC3 GNN TU12B1-TY
ENSP00000376522,CEP112 CCDC46
ENSP00000376504,VWA5A BCSC1 LOH11CR2A
ENSP00000376472,STT3A ITM1 TMC
ENSP00000376423,SPRR2A
ENSP00000376333,LLGL2
ENSP00000376325,RFC5
ENSP00000376317,TAOK3 DPK JIK KDS MAP3K18
ENSP00000376309,HNRNPA3 HNRPA3
ENSP00000376249,CCDC50 C3orf6
ENSP00000376174,RAN hCG_1744585
ENSP00000376150,SLC16A3 MCT4
ENSP00000376076,SUMO1 SMT3C SMT3H3 UBL1 OK/SW-cl.43
ENSP00000375730,RPL13A
ENSP00000375237,KRTAP2-3 KAP2.3 KRTAP2.3
ENSP00000375048,IGHV7-81
ENSP00000375045,IGHV3-73
ENSP00000375042,IGHV1-69
ENSP00000375036,IGHV3-53
ENSP00000375035,IGHV5-51
ENSP00000375034,IGHV3-49
ENSP00000375033,IGHV3-48
ENSP00000375031,IGHV1-46
ENSP00000375028,IGHV4-39
ENSP00000375027,IGHV3-38
ENSP00000375026,IGHV3-35
ENSP00000375025,IGHV4-34
ENSP00000375021,IGHV4-28
ENSP00000375018,IGHV3-23
ENSP00000375015,IGHV3-20
ENSP00000375014,IGHV1-18
ENSP00000375013,IGHV3-16
ENSP00000375012,IGHV3-15
ENSP00000375011,IGHV3-13
ENSP00000375010,IGHV3-11
ENSP00000375007,IGHV3-7
ENSP00000375004,IGHV1-3
ENSP00000374990,IGHG1
ENSP00000374989,IGHA1
ENSP00000374987,IGHG2
ENSP00000374985,IGHG4
ENSP00000374981,IGHA2
ENSP00000374856,IGLC2
ENSP00000374851,IGLV3-9
ENSP00000374850,IGLV3-10
ENSP00000374849,IGLV2-11
ENSP00000374847,IGLV2-14
ENSP00000374844,IGLV3-19
ENSP00000374843,IGLV3-21
ENSP00000374839,IGLV3-27
ENSP00000374834,IGLV1-40
ENSP00000374832,IGLV1-44
ENSP00000374829,IGLV1-47
ENSP00000374825,IGLV1-51
ENSP00000374820,IGLV6-57
ENSP00000374818,IGLV8-61
ENSP00000374805,IGKV3D-20
ENSP00000374803,IGKV2D-26
ENSP00000374800,IGKV1D-33
ENSP00000374787,IGKV3-15
ENSP00000374782,IGKV3-7
ENSP00000374778,IGKV4-1
ENSP00000374537,GLB1L3
ENSP00000374407,PKP4
ENSP00000374372,SPTB SPTB1
ENSP00000374332,TSN
ENSP00000374274,SSC5D
ENSP00000373918,GARS
ENSP00000373808,FAM169A KIAA0888
ENSP00000373783,LOXL2
ENSP00000373772,RNF20 BRE1A
ENSP00000373713,SACM1L KIAA0851
ENSP00000373684,STK38L KIAA0965 NDR2
ENSP00000373592,SCFD2 STXBP1L1
ENSP00000373570,TYRP1 CAS2 TYRP TYRRP
ENSP00000373487,KRT18 CYK18 PIG46
ENSP00000373477,GPX3 GPXP
ENSP00000373370,FLG2 IFPS
ENSP00000373291,COLQ
ENSP00000373234,MST1 D3F15S2 DNF15S2 HGFL
ENSP00000373200,CADM2 IGSF4D NECL3
ENSP00000372813,HLA-C
ENSP00000372697,VPS52 SACM2L
ENSP00000372602,HLA-DQB1
ENSP00000372224,HGFAC
ENSP00000372221,SERPINB5 PI5
ENSP00000372199,URB1 C21orf108 KIAA0539 NOP254 NPA1
ENSP00000372193,CLCN7
ENSP00000372112,FAHD1 C16orf36 YISKL
ENSP00000371897,ARHGAP5 RHOGAP5
ENSP00000371890,WDR1
ENSP00000371715,ZG16B UNQ773/PRO1567
ENSP00000371626,TRA2B SFRS10
ENSP00000371559,EIPR1 TSSC1
ENSP00000371554,SOD3
ENSP00000371419,PARP4 ADPRTL1 KIAA0177 PARPL
ENSP00000371393,PGM2 MSTP006
ENSP00000371362,NADK2 C5orf33 MNADK NADKD1
ENSP00000371236,GART PGFT PRGS
ENSP00000371230,AK3 AK3L1 AK6 AKL3L
ENSP00000371138,FKBP1A FKBP1 FKBP12
ENSP00000371067,JAK2
ENSP00000371061,C5orf51
ENSP00000370867,TGM3
ENSP00000370808,SLC25A6 ANT3 CDABP0051
ENSP00000370750,RDH11 ARSDR1 PSDR1 SDR7C1 CGI-82
ENSP00000370748,IDI1
ENSP00000370744,ITPR2
ENSP00000370741,THUMPD1
ENSP00000370737,GLDC GCSP
ENSP00000370718,ASMTL
ENSP00000370648,RDH14 PAN2 SDR7C4 UNQ529/PRO1072
ENSP00000370589,NOP56 NOL5A
ENSP00000370582,CD99 MIC2 MIC2X MIC2Y
ENSP00000370521,AIPL1 AIPL2
ENSP00000370517,PFKP PFKF
ENSP00000370467,PUDP DXF68S1E FAM16AX GS1 HDHD1 HDHD1A
ENSP00000370419,TTC38
ENSP00000370395,SGTB SGT2
ENSP00000370373,FKBP1B FKBP12.6 FKBP1L FKBP9 OTK4
ENSP00000370349,LCMT1
ENSP00000370223,IDH3B
ENSP00000370201,AK6 CINAP AD-004 CGI-137
ENSP00000370194,GMDS
ENSP00000370148,WRNIP1 WHIP
ENSP00000370129,AKR1C2 DDH2
ENSP00000370123,HMGN1
ENSP00000370115,SERPINB1 ELANH2 MNEI PI2
ENSP00000370109,PSIP1 DFS70 LEDGF PSIP2
ENSP00000370074,SERPINB9 PI9
ENSP00000370043,PRPS2
ENSP00000370041,BNC2
ENSP00000370023,HADHA HADH
ENSP00000370007,TMSB4X TB4X THYB4 TMSB4
ENSP00000369981,SH3GL2 CNSA2 SH3D2A
ENSP00000369927,AKR1C3 DDH1 HSD17B5 KIAA0119 PGFS
ENSP00000369921,ADAMTSL1 ADAMTSR1 C9orf94 UNQ528/PRO1071
ENSP00000369915,NAP1L4 NAP2
ENSP00000369895,GEMIN8 FAM51A1
ENSP00000369889,COL2A1
ENSP00000369887,SLTM MET
ENSP00000369858,ALOX5AP FLAP
ENSP00000369843,EPHX2
ENSP00000369816,SHBG
ENSP00000369810,VPS16
ENSP00000369785,PIR
ENSP00000369757,RPS6 OK/SW-cl.2
ENSP00000369736,TBCA
ENSP00000369734,BPHL MCNAA
ENSP00000369703,TUBB2A TUBB2
ENSP00000369689,CALML5 CLSP
ENSP00000369677,EMILIN1 EMI
ENSP00000369654,HBD
ENSP00000369519,MTAP MSAP
ENSP00000369500,SYAP1 PRO3113
ENSP00000369497,BRCA2 FACD FANCD1
ENSP00000369456,ITPA C20orf37 My049 OK/SW-cl.9
ENSP00000369424,RBBP7 RBAP46
ENSP00000369419,STEAP4 STAMP2 TNFAIP9
ENSP00000369361,KRT80 KB20
ENSP00000369323,NPNT EGFL6L POEM UNQ295/PRO334
ENSP00000369320,RS1 XLRS1
ENSP00000369317,KRT6A K6A KRT6D
ENSP00000369315,MYH10
ENSP00000369274,PHKA2 PHKLA PYK
ENSP00000369134,PDHA1 PHE1A
ENSP00000369129,DSP
ENSP00000369127,DNAJA1 DNAJ2 HDJ2 HSJ2 HSPF4
ENSP00000369081,TXNDC5 TLP46 UNQ364/PRO700
ENSP00000369073,POSTN
ENSP00000369055,B4GALT1 GGTB2
ENSP00000369042,IPO7 RANBP7
ENSP00000369038,EEF1E1 AIMP3 P18
ENSP00000369020,SH3KBP1 CIN85
ENSP00000368959,REEP5 C5orf18 DP1 TB2
ENSP00000368919,NHLRC3
ENSP00000368884,RPS6KA3 ISPK1 MAPKAPK1B RSK2
ENSP00000368831,SNX2 TRG9
ENSP00000368808,SMPX SRMX
ENSP00000368797,KBTBD7
ENSP00000368767,ASPH BAH
ENSP00000368727,XDH XDHA
ENSP00000368699,ISG15 G1P2 UCRP
ENSP00000368678,AGRN AGRIN
ENSP00000368646,PRDX4
ENSP00000368517,ECHDC3 PP1494 PP8332
ENSP00000368460,PDK3 PDHK3
ENSP00000368438,PCNA
ENSP00000368390,TPD52
ENSP00000368308,NRCAM
ENSP00000368244,CHGB SCG1
ENSP00000368237,ATL2 ARL6IP2
ENSP00000368219,NUDT5
ENSP00000368135,LRRN4 C20orf75
ENSP00000368129,API5 MIG8
ENSP00000368122,CAMK1D CAMKID
ENSP00000368031,ATAD3A
ENSP00000368017,ZFC3H1 CCDC131 KIAA0546 PSRC2
ENSP00000367992,ESD
ENSP00000367893,SEPHS1 SELD SPS SPS1
ENSP00000367872,GNB1
ENSP00000367851,CYBB NOX2
ENSP00000367841,DYNLT3 TCTE1L TCTE1XL
ENSP00000367828,ITM2B BRI BRI2
ENSP00000367727,PANK4
ENSP00000367697,ATP6AP2
ENSP00000367681,FAM213B
ENSP00000367629,ARHGEF16 EPHEXIN4 NBR
ENSP00000367615,APRT
ENSP00000367608,CA9 G250 MN
ENSP00000367604,MRS2 HPT MRS2L
ENSP00000367541,TPM2
ENSP00000367498,LRRC47 KIAA1185
ENSP00000367406,TAF2 CIF150 TAF2B
ENSP00000367309,MAOB
ENSP00000367299,VPS36 C13orf9 EAP45 CGI-145
ENSP00000367265,CKAP4
ENSP00000367263,AHNAK PM227
ENSP00000367202,RECK ST15
ENSP00000367198,CNMD CHMI LECT1 MYETS1
ENSP00000367196,GLIPR2 C9orf19 GAPR1
ENSP00000367151,PCDH17 PCDH68 PCH68
ENSP00000367122,SLC3A2 MDU1
ENSP00000367104,BFSP1
ENSP00000367074,CSNK1A1
ENSP00000366997,DIS3 KIAA1008 RRP44
ENSP00000366988,SNX5
ENSP00000366936,SHB
ENSP00000366934,NOL9
ENSP00000366933,MGME1
ENSP00000366927,ALDH1B1 ALDH5 ALDHX
ENSP00000366863,TBC1D4 AS160 KIAA0603
ENSP00000366819,UCHL3
ENSP00000366783,HECTD4
ENSP00000366746,STAM STAM1
ENSP00000366673,CLN5
ENSP00000366673,CLN5
ENSP00000366654,CA6
ENSP00000366620,H6PD GDH
ENSP00000366603,TGOLN2 TGN46 TGN51
ENSP00000366525,FTL
ENSP00000366488,PRKACG
ENSP00000366482,FXN FRDA X25
ENSP00000366460,PLXDC2 TEM7R UNQ2514/PRO6003
ENSP00000366396,XRN2
ENSP00000366306,SPRY2
ENSP00000366283,SLITRK5 KIAA0918 LRRC11
ENSP00000366246,GPC6 UNQ369/PRO705
ENSP00000366235,DFFA DFF1 DFF45 H13
ENSP00000366225,NAPB SNAPB
ENSP00000366169,MYH14 KIAA2034 FP17425
ENSP00000366156,SRM SPS1 SRML1
ENSP00000366124,CST3
ENSP00000366115,MOG
ENSP00000366098,YIF1A 54TM HYIF1P YIF1
ENSP00000366084,ABCC4 MRP4
ENSP00000366032,COMMD3 BUP C10orf8
ENSP00000366015,ANGPTL7 CDT6 UNQ313/PRO356
ENSP00000366013,RACK1
ENSP00000365998,HLA-A
ENSP00000365991,DNAJC3
ENSP00000365963,PPP1R11 HCGV TCTE5
ENSP00000365946,RBM3 RNPL
ENSP00000365806,GNL1 HSR1
ENSP00000365773,PSAT1 PSA
ENSP00000365757,PIP4K2A PIP5K2 PIP5K2A
ENSP00000365694,PPP1R10 CAT53 FB19 PNUTS
ENSP00000365637,KIAA1217 SKT
ENSP00000365625,DHX16 DBP2 DDX16 KIAA0577 PRP2
ENSP00000365572,NME1-NME2
ENSP00000365569,FLOT1
ENSP00000365567,TM9SF2
ENSP00000365462,PCCA
ENSP00000365402,HLA-C HLAC
ENSP00000365401,CCDC22 CXorf37 JM1
ENSP00000365347,DDX39B
ENSP00000365290,TNF TNFA TNFSF2
ENSP00000402275,DLG2
ENSP00000365233,TPP2
ENSP00000365175,PRRC2A BAT2 G2
ENSP00000365147,EFHD2 SWS1
ENSP00000365081,APOM G3A NG20 HSPC336
ENSP00000365070,ACBD5 KIAA1996
ENSP00000365025,CSNK2B CK2N G5A
ENSP00000365019,SPIN1 OCR SPIN
ENSP00000365012,HCK
ENSP00000364979,COL4A1
ENSP00000364962,MPIG6B C6orf25 G6B G6B-B
ENSP00000364950,PLEKHM2
ENSP00000364943,DDAH2 DDAH G6A NG30
ENSP00000364934,CLIC1 G6 NCC27
ENSP00000364912,SPEN KIAA0929 MINT SHARP
ENSP00000364902,POFUT1 FUT12 KIAA0180
ENSP00000364898,SYK
ENSP00000364887,DYNC2H1 DHC1B DHC2 DNCH2 DYH1B KIAA1997
ENSP00000364813,LSM2 C6orf28 G7B
ENSP00000364805,HSPA1L
ENSP00000364801,HSPA1B HSP72
ENSP00000364794,IARS
ENSP00000364721,MAPRE1
ENSP00000364709,F10
ENSP00000364699,SDHD SDH4
ENSP00000364694,ASPN PLAP1 SLRR1C UNQ215/PRO241
ENSP00000364691,CROCC KIAA0445
ENSP00000364684,MFAP2 MAGP1
ENSP00000364649,SDHB SDH SDH1
ENSP00000364635,PADI2 KIAA0994 PAD2 PDI2
ENSP00000364592,CFB
ENSP00000364582,RCC2 KIAA1470 TD60
ENSP00000364543,SKIV2L DDX13 SKI2W SKIV2 W
ENSP00000364486,FBP2
ENSP00000364475,FBP1 FBP
ENSP00000364449,SIK3
ENSP00000364398,HABP4
ENSP00000364393,TNXB HXBL TNX TNXB1 TNXB2 XB
ENSP00000364345,EMC1 KIAA0090 PSEC0263
ENSP00000364320,MRTO4 C1orf33 MRT4
ENSP00000364310,H2AFX H2AX
ENSP00000364289,NCBP1 CBP80 NCBP
ENSP00000364252,PLA2G2A PLA2B PLA2L RASF-A
ENSP00000364249,PLA2G5
ENSP00000364212,CDA CDD
ENSP00000364195,AGER RAGE
ENSP00000364188,DDOST KIAA0115 OST48 OK/SW-cl.45
ENSP00000364140,COL15A1
ENSP00000364121,HLA-DRA
ENSP00000364119,EIF2S2 EIF2B
ENSP00000364080,HLA-DQB1
ENSP00000364037,TEX10 L18 Nbla10363
ENSP00000364032,TAP2 ABCB3 PSF2 RING11 Y1
ENSP00000364015,PSMB8 LMP7 PSMB5i RING10 Y2
ENSP00000364000,COL5A2
ENSP00000363999,MRPL50
ENSP00000363993,PSMB9 LMP2 PSMB6i RING12
ENSP00000363988,ALDOB ALDB
ENSP00000363965,ALPL
ENSP00000363958,BRD2 KIAA9001 RING3
ENSP00000363916,NTM IGLON2 NT UNQ297/PRO337
ENSP00000363899,NIPSNAP3A NIPSNAP4 HSPC299
ENSP00000363894,NIPSNAP3B NIPSNAP3
ENSP00000363880,CUL2
ENSP00000363869,VSIG4 CRIg Z39IG UNQ317/PRO362
ENSP00000363832,AOX1 AO
ENSP00000363827,HSPG2
ENSP00000363787,RING1 RNF1
ENSP00000363779,ELP1 IKAP IKBKAP
ENSP00000363773,C1QA
ENSP00000363768,C1QC C1QG
ENSP00000363734,PFDN6 HKE2 PFD6
ENSP00000363676,RPL11
ENSP00000363647,KIFC1 HSET KNSL2
ENSP00000363641,TXN TRDX TRX TRX1
ENSP00000363638,LYPLA2 APT2
ENSP00000363603,FUCA1 Nbla10230
ENSP00000363559,EIF6 EIF3A ITGB4BP OK/SW-cl.27
ENSP00000363500,CLIC4
ENSP00000363435,ITPR3
ENSP00000363358,SH3BGRL3
ENSP00000363318,IL2RG
ENSP00000363313,PRPF4 PRP4
ENSP00000363257,ZDHHC18
ENSP00000363229,SLC18A3 VACHT
ENSP00000363216,OGDHL KIAA1290
ENSP00000363198,NFS1 NIFS HUSSY-08
ENSP00000363162,ATP6V1G1 ATP6G ATP6G1 ATP6J
ENSP00000363115,FGR SRC2
ENSP00000363092,PRKG1 PRKG1B PRKGR1A PRKGR1B
ENSP00000363071,DES
ENSP00000363041,CISD1 C10orf70 ZCD1 MDS029
ENSP00000363031,THEMIS2 C1orf38 ICB1
ENSP00000363021,RPA2 REPA2 RPA32 RPA34
ENSP00000363018,RPL10A NEDD6
ENSP00000363002,TFAM TCF6 TCF6L2
ENSP00000362995,SMPDL3B ASML3B ASMLPD
ENSP00000362987,PHYHIPL KIAA1796 UNQ6309/PRO20934
ENSP00000362983,OBSL1
ENSP00000362946,RAB14
ENSP00000362937,RCC1 CHC1
ENSP00000362924,GSN
ENSP00000362918,YTHDF2 HGRG8
ENSP00000362900,SRSF4 SFRS4 SRP75
ENSP00000362873,NDUFA8
ENSP00000362871,MAPK13 PRKM13 SAPK4
ENSP00000362817,FABP3 FABP11 MDGI
ENSP00000362805,OGT
ENSP00000362803,PPIL1 CYPL1 CGI-124 UNQ2425/PRO4984
ENSP00000362778,PI16 CRISP9 PSPBP PSEC0164 UNQ289/PRO328
ENSP00000362773,PIN4
ENSP00000362744,RPS4X CCG2 RPS4 SCAR
ENSP00000362728,KPNA6 IPOA7
ENSP00000362718,MTCH1 PSAP CGI-64 UNQ1871/PRO4314
ENSP00000362711,TXLNA TXLN
ENSP00000362688,EIF3I EIF3S2 TRIP1
ENSP00000362664,GIGYF2 KIAA0642 PERQ2 TNRC15
ENSP00000362649,HDAC1 RPD3L1
ENSP00000362638,MARCKSL1 MLP MRP
ENSP00000362584,RBBP4 RBAP48
ENSP00000362576,YARS
ENSP00000362546,TTI1 KIAA0406 SMG10
ENSP00000362532,RPRD1B C20orf77 CREPT
ENSP00000362463,GLO1
ENSP00000362456,PBDC1 CXorf26
ENSP00000362441,ATRX RAD54L XH2
ENSP00000362413,PGK1 PGKA MIG10 OK/SW-cl.110
ENSP00000362409,FAM129B C9orf88
ENSP00000362399,STXBP1 UNC18A
ENSP00000362384,FARP2 KIAA0793 PLEKHC3
ENSP00000362381,TOR2A TORP1 UNQ6408/PRO21181
ENSP00000362372,BRWD3
ENSP00000362352,H2AFY2 MACROH2A2
ENSP00000362335,SAR1A SAR1 SARA SARA1
ENSP00000362334,PSMB2
ENSP00000362330,CHD6 CHD5 KIAA1335 RIGB
ENSP00000362329,PPA1 IOPPP PP
ENSP00000362308,SH3BGRL
ENSP00000362300,AGO1 EIF2C1
ENSP00000362299,ENG END
ENSP00000362298,SGPL1 KIAA1252
ENSP00000362287,AGO3 EIF2C3
ENSP00000362273,ADPRHL2 ARH3
ENSP00000362261,TRAPPC3 BET3 CDABP0066
ENSP00000362219,TREML1 TLT1 UNQ1825/PRO3438
ENSP00000362208,MRPS15 RPMS15 DC37
ENSP00000362153,GNL2 NGP1
ENSP00000362144,MCU C10orf42 CCDC109A
